Mode,Mois,Année,Service,Aéroport d'origine,Aéroport de destination,Compagnie,Nbre mensuel de vols programmés par la Cie sur la relation,Nbre mensuel de vols assurés par la Cie sur la relation,Part (%) de vols assurés par la Cie sur la relation (mois),Nbre mensuel de vols annulés par la Cie sur la relation,Part (%) des vols annulés par la Cie sur la relation (mois),Part (%) de la Cie dans les vols en retard à l'arrivée sur la relation (mois),Part (%) des vols exploités par la Cie en retard à l'arrivée sur la relation (mois),Retard mensuel moyen à l'arrivée des vols exploités par la Cie sur la relation (min),Code Cie,Code Aero Départ,Code Aero Destination,retards moyennés sur tous les vols de la liaison - compagnie à l'arrivée
Avion,9,2019,International,BRUXELLES,LYON,AIR FRANCE,67,62,43.1,5,7.5,40,22.6,40,AFR,EBBR,LFLL,12
Avion,9,2019,International,BRUXELLES,LYON,BRUSSELS AIRLINES,82,82,56.9,0,0,60,25.6,46,BEL,EBBR,LFLL,14
Avion,10,2018,International,BRUXELLES,NICE,BRUSSELS AIRLINES,89,85,75.22,4,4.49,88.89,28.24,29,BEL,EBBR,LFMN,11
Avion,10,2018,International,BRUXELLES,NICE,EASYJET R-U,34,28,24.78,6,17.65,11.11,10.71,106,EZY,EBBR,LFMN,12
Avion,11,2018,International,BRUXELLES,NICE,BRUSSELS AIRLINES,59,59,72,0,0,60,20.3,29,BEL,EBBR,LFMN,9
Avion,11,2018,International,BRUXELLES,NICE,EASYJET R-U,23,23,28.1,0,0,40,34.8,40,EZY,EBBR,LFMN,16
Avion,12,2018,International,BRUXELLES,NICE,BRUSSELS AIRLINES,58,57,72.2,1,1.7000000000000002,64.7,19.3,53,BEL,EBBR,LFMN,13
Avion,12,2018,International,BRUXELLES,NICE,EASYJET R-U,23,22,27.9,1,4.4,35.3,27.3,64,EZY,EBBR,LFMN,19
Avion,1,2019,International,BRUXELLES,NICE,BRUSSELS AIRLINES,58,57,75,1,1.7000000000000002,92.3,21.1,44,BEL,EBBR,LFMN,10
Avion,1,2019,International,BRUXELLES,NICE,EASYJET R-U,19,19,25,0,0,7.7,5.3,58,EZY,EBBR,LFMN,5
Avion,2,2019,International,BRUXELLES,NICE,BRUSSELS AIRLINES,55,54,72,1,1.8,87.5,13,47,BEL,EBBR,LFMN,9
Avion,2,2019,International,BRUXELLES,NICE,EASYJET R-U,22,21,28,1,4.6,12.5,4.8,81,EZY,EBBR,LFMN,4
Avion,3,2019,International,BRUXELLES,NICE,BRUSSELS AIRLINES,64,63,70,1,1.6,71.4,31.8,44,BEL,EBBR,LFMN,17
Avion,3,2019,International,BRUXELLES,NICE,EASYJET R-U,27,27,30,0,0,28.6,29.6,51,EZY,EBBR,LFMN,16
Avion,4,2019,International,BRUXELLES,NICE,BRUSSELS AIRLINES,89,89,72.4,0,0,84.4,30.3,37,BEL,EBBR,LFMN,14
Avion,4,2019,International,BRUXELLES,NICE,EASYJET R-U,34,34,27.6,0,0,15.6,14.7,23,EZY,EBBR,LFMN,5
Avion,5,2019,International,BRUXELLES,NICE,BRUSSELS AIRLINES,92,92,72.4,0,0,82.8,26.1,41,BEL,EBBR,LFMN,13
Avion,5,2019,International,BRUXELLES,NICE,EASYJET R-U,35,35,27.6,0,0,17.2,14.3,31,EZY,EBBR,LFMN,6
Avion,6,2019,International,BRUXELLES,NICE,BRUSSELS AIRLINES,89,88,69.8,1,1.1,59.2,33,40,BEL,EBBR,LFMN,17
Avion,6,2019,International,BRUXELLES,NICE,EASYJET,38,38,30.2,0,0,40.8,52.6,60,EZY,EBBR,LFMN,33
Avion,7,2019,International,BRUXELLES,NICE,BRUSSELS AIRLINES,120,118,72,2,1.7000000000000002,55.6,25.4,48,BEL,EBBR,LFMN,15
Avion,7,2019,International,BRUXELLES,NICE,EASYJET,46,46,28.1,0,0,44.4,52.2,40,EZY,EBBR,LFMN,22
Avion,8,2019,International,BRUXELLES,NICE,BRUSSELS AIRLINES,116,116,69.9,0,0,67.7,18.1,39,BEL,EBBR,LFMN,11
Avion,8,2019,International,BRUXELLES,NICE,EASYJET,50,50,30.1,0,0,32.3,20,41,EZY,EBBR,LFMN,11
Avion,9,2019,International,BRUXELLES,NICE,BRUSSELS AIRLINES,93,93,72.7,0,0,69,21.5,52,BEL,EBBR,LFMN,14
Avion,9,2019,International,BRUXELLES,NICE,EASYJET,35,35,27.3,0,0,31,25.7,64,EZY,EBBR,LFMN,18
Avion,10,2018,International,BRUXELLES,PARIS-CDG,BRUSSELS AIRLINES,89,88,100,1,1.12,100,25,34,BEL,EBBR,LFPG,12
Avion,11,2018,International,BRUXELLES,PARIS-CDG,BRUSSELS AIRLINES,60,60,100,0,0,100,33.3,33,BEL,EBBR,LFPG,15
Avion,12,2018,International,BRUXELLES,PARIS-CDG,BRUSSELS AIRLINES,62,62,100,0,0,100,33.9,43,BEL,EBBR,LFPG,16
Avion,1,2019,International,BRUXELLES,PARIS-CDG,BRUSSELS AIRLINES,62,62,100,0,0,100,27.4,43,BEL,EBBR,LFPG,12
Avion,2,2019,International,BRUXELLES,PARIS-CDG,BRUSSELS AIRLINES,56,54,100,2,3.6,100,18.5,36,BEL,EBBR,LFPG,10
Avion,3,2019,International,BRUXELLES,PARIS-CDG,BRUSSELS AIRLINES,62,61,100,1,1.6,100,37.7,41,BEL,EBBR,LFPG,17
Avion,4,2019,International,BRUXELLES,PARIS-CDG,BRUSSELS AIRLINES,66,66,100,0,0,100,39.4,50,BEL,EBBR,LFPG,22
Avion,5,2019,International,BRUXELLES,PARIS-CDG,BRUSSELS AIRLINES,65,65,100,0,0,100,18.5,53,BEL,EBBR,LFPG,14
Avion,6,2019,International,BRUXELLES,PARIS-CDG,BRUSSELS AIRLINES,61,61,100,0,0,100,31.2,38,BEL,EBBR,LFPG,15
Avion,7,2019,International,BRUXELLES,PARIS-CDG,BRUSSELS AIRLINES,93,92,100,1,1.1,100,19.6,50,BEL,EBBR,LFPG,13
Avion,8,2019,International,BRUXELLES,PARIS-CDG,BRUSSELS AIRLINES,93,93,100,0,0,100,34.4,35,BEL,EBBR,LFPG,14
Avion,9,2019,International,BRUXELLES,PARIS-CDG,BRUSSELS AIRLINES,68,68,100,0,0,100,48.5,46,BEL,EBBR,LFPG,26
Avion,10,2018,International,BUCAREST-OTOPENI,PARIS-CDG,AIR FRANCE,85,85,57.05,0,0,76.19,18.82,31,AFR,LROP,LFPG,8
Avion,10,2018,International,BUCAREST-OTOPENI,PARIS-CDG,BLUE AIR,6,6,4.03,0,0,9.52,33.33,17,BMS,LROP,LFPG,6
Avion,10,2018,International,BUCAREST-OTOPENI,PARIS-CDG,TAROM,58,58,38.93,0,0,14.29,5.17,32,ROT,LROP,LFPG,2
Avion,11,2018,International,BUCAREST-OTOPENI,PARIS-CDG,AIR FRANCE,60,60,43.8,0,0,25,11.7,24,AFR,LROP,LFPG,4
Avion,11,2018,International,BUCAREST-OTOPENI,PARIS-CDG,BLUE AIR,17,17,12.4,0,0,25,41.2,38,BMS,LROP,LFPG,18
Avion,11,2018,International,BUCAREST-OTOPENI,PARIS-CDG,TAROM,60,60,43.8,0,0,50,23.3,39,ROT,LROP,LFPG,11
Avion,12,2018,International,BUCAREST-OTOPENI,PARIS-CDG,AIR FRANCE,62,61,44.5,1,1.6,32.3,16.4,29,AFR,LROP,LFPG,7
Avion,12,2018,International,BUCAREST-OTOPENI,PARIS-CDG,BLUE AIR,18,18,13.1,0,0,9.7,16.7,51,BMS,LROP,LFPG,11
Avion,12,2018,International,BUCAREST-OTOPENI,PARIS-CDG,TAROM,58,58,42.3,0,0,58.1,31,45,ROT,LROP,LFPG,16
Avion,1,2019,International,BUCAREST-OTOPENI,PARIS-CDG,AIR FRANCE,63,63,44.7,0,0,33.3,12.7,64,AFR,LROP,LFPG,9
Avion,1,2019,International,BUCAREST-OTOPENI,PARIS-CDG,BLUE AIR,18,18,12.8,0,0,20.8,27.8,64,BMS,LROP,LFPG,19
Avion,1,2019,International,BUCAREST-OTOPENI,PARIS-CDG,TAROM,60,60,42.6,0,0,45.8,18.3,62,ROT,LROP,LFPG,12
Avion,2,2019,International,BUCAREST-OTOPENI,PARIS-CDG,AIR FRANCE,58,58,44.6,0,0,62.5,8.6,141,AFR,LROP,LFPG,13
Avion,2,2019,International,BUCAREST-OTOPENI,PARIS-CDG,BLUE AIR,20,20,15.4,0,0,25,10,42,BMS,LROP,LFPG,5
Avion,2,2019,International,BUCAREST-OTOPENI,PARIS-CDG,TAROM,52,52,40,0,0,12.5,1.9,86,ROT,LROP,LFPG,2
Avion,3,2019,International,BUCAREST-OTOPENI,PARIS-CDG,AIR FRANCE,63,63,42.6,0,0,43.5,15.9,27,AFR,LROP,LFPG,5
Avion,3,2019,International,BUCAREST-OTOPENI,PARIS-CDG,BLUE AIR,23,23,15.5,0,0,26.1,26.1,25,BMS,LROP,LFPG,8
Avion,3,2019,International,BUCAREST-OTOPENI,PARIS-CDG,TAROM,62,62,41.9,0,0,30.4,11.3,49,ROT,LROP,LFPG,7
Avion,4,2019,International,BUCAREST-OTOPENI,PARIS-CDG,AIR FRANCE,86,84,46.2,2,2.3,69.6,19.1,35,AFR,LROP,LFPG,7
Avion,4,2019,International,BUCAREST-OTOPENI,PARIS-CDG,BLUE AIR,25,25,13.7,0,0,13,12,25,BMS,LROP,LFPG,7
Avion,4,2019,International,BUCAREST-OTOPENI,PARIS-CDG,TAROM,74,73,40.1,1,1.4,17.4,5.5,23,ROT,LROP,LFPG,3
Avion,5,2019,International,BUCAREST-OTOPENI,PARIS-CDG,AIR FRANCE,88,88,43.4,0,0,60,23.9,42,AFR,LROP,LFPG,11
Avion,5,2019,International,BUCAREST-OTOPENI,PARIS-CDG,BLUE AIR,27,27,13.3,0,0,8.6,11.1,20,BMS,LROP,LFPG,6
Avion,5,2019,International,BUCAREST-OTOPENI,PARIS-CDG,TAROM,88,88,43.4,0,0,31.4,12.5,45,ROT,LROP,LFPG,7
Avion,6,2019,International,BUCAREST-OTOPENI,PARIS-CDG,AIR FRANCE,85,85,43.4,0,0,39.7,27.1,49,AFR,LROP,LFPG,14
Avion,6,2019,International,BUCAREST-OTOPENI,PARIS-CDG,BLUE AIR,26,26,13.3,0,0,13.8,30.8,68,BMS,LROP,LFPG,23
Avion,6,2019,International,BUCAREST-OTOPENI,PARIS-CDG,TAROM,85,85,43.4,0,0,46.6,31.8,46,ROT,LROP,LFPG,17
Avion,7,2019,International,BUCAREST-OTOPENI,PARIS-CDG,AIR FRANCE,89,89,43.6,0,0,33.8,27,51,AFR,LROP,LFPG,16
Avion,7,2019,International,BUCAREST-OTOPENI,PARIS-CDG,BLUE AIR,27,27,13.2,0,0,14.1,37,33,BMS,LROP,LFPG,15
Avion,7,2019,International,BUCAREST-OTOPENI,PARIS-CDG,TAROM,89,88,43.1,1,1.1,52.1,42.1,38,ROT,LROP,LFPG,18
Avion,8,2019,International,BUCAREST-OTOPENI,PARIS-CDG,AIR FRANCE,88,88,43.4,0,0,33.3,22.7,41,AFR,LROP,LFPG,11
Avion,8,2019,International,BUCAREST-OTOPENI,PARIS-CDG,BLUE AIR,27,27,13.3,0,0,15,33.3,40,BMS,LROP,LFPG,16
Avion,8,2019,International,BUCAREST-OTOPENI,PARIS-CDG,TAROM,88,88,43.4,0,0,51.7,35.2,38,ROT,LROP,LFPG,16
Avion,9,2019,International,BUCAREST-OTOPENI,PARIS-CDG,AIR FRANCE,86,86,43.4,0,0,26.7,14,33,AFR,LROP,LFPG,6
Avion,9,2019,International,BUCAREST-OTOPENI,PARIS-CDG,BLUE AIR,26,26,13.1,0,0,22.2,38.5,29,BMS,LROP,LFPG,15
Avion,9,2019,International,BUCAREST-OTOPENI,PARIS-CDG,TAROM,86,86,43.4,0,0,51.1,26.7,33,ROT,LROP,LFPG,11
Avion,10,2018,International,BUDAPEST,PARIS-CDG,AIR FRANCE,97,97,69.78,0,0,40,12.37,27,AFR,LHBP,LFPG,5
Avion,10,2018,International,BUDAPEST,PARIS-CDG,EASYJET R-U,31,31,22.3,0,0,56.67,54.84,34,EZY,LHBP,LFPG,21
Avion,10,2018,International,BUDAPEST,PARIS-CDG,JOON,11,11,7.91,0,0,3.33,9.09,19,JON,LHBP,LFPG,5
Avion,11,2018,International,BUDAPEST,PARIS-CDG,AIR FRANCE,8,8,7.4,0,0,0,0,,AFR,LHBP,LFPG,4
Avion,11,2018,International,BUDAPEST,PARIS-CDG,EASYJET R-U,22,22,20.4,0,0,35.3,27.3,38,EZY,LHBP,LFPG,13
Avion,11,2018,International,BUDAPEST,PARIS-CDG,JOON,78,78,72.2,0,0,64.7,14.1,63,JON,LHBP,LFPG,10
Avion,12,2018,International,BUDAPEST,PARIS-CDG,AIR FRANCE,8,8,7,0,0,12,37.5,20,AFR,LHBP,LFPG,10
Avion,12,2018,International,BUDAPEST,PARIS-CDG,EASYJET R-U,24,24,20.9,0,0,36,37.5,35,EZY,LHBP,LFPG,15
Avion,12,2018,International,BUDAPEST,PARIS-CDG,JOON,83,83,72.2,0,0,52,15.7,27,JON,LHBP,LFPG,8
Avion,1,2019,International,BUDAPEST,PARIS-CDG,AIR FRANCE,7,7,6.8,0,0,8.7,28.6,31,AFR,LHBP,LFPG,11
Avion,1,2019,International,BUDAPEST,PARIS-CDG,EASYJET R-U,21,21,20.4,0,0,26.1,28.6,42,EZY,LHBP,LFPG,15
Avion,1,2019,International,BUDAPEST,PARIS-CDG,JOON,75,75,72.8,0,0,65.2,20,42,JON,LHBP,LFPG,10
Avion,2,2019,International,BUDAPEST,PARIS-CDG,AIR FRANCE,7,7,7.1,0,0,8.3,14.3,33,AFR,LHBP,LFPG,7
Avion,2,2019,International,BUDAPEST,PARIS-CDG,EASYJET R-U,21,21,21.4,0,0,16.7,9.5,21,EZY,LHBP,LFPG,3
Avion,2,2019,International,BUDAPEST,PARIS-CDG,JOON,70,70,71.4,0,0,75,12.9,37,JON,LHBP,LFPG,7
Avion,3,2019,International,BUDAPEST,PARIS-CDG,AIR FRANCE,92,92,74.8,0,0,57.9,12,38,AFR,LHBP,LFPG,7
Avion,3,2019,International,BUDAPEST,PARIS-CDG,EASYJET R-U,31,31,25.2,0,0,42.1,25.8,33,EZY,LHBP,LFPG,11
Avion,4,2019,International,BUDAPEST,PARIS-CDG,AIR FRANCE,119,118,79.7,1,0.8,51.5,14.4,42,AFR,LHBP,LFPG,9
Avion,4,2019,International,BUDAPEST,PARIS-CDG,EASYJET R-U,30,30,20.3,0,0,48.5,53.3,56,EZY,LHBP,LFPG,32
Avion,5,2019,International,BUDAPEST,PARIS-CDG,AIR FRANCE,75,75,48.4,0,0,25,14.7,40,AFR,LHBP,LFPG,8
Avion,5,2019,International,BUDAPEST,PARIS-CDG,EASYJET R-U,31,31,20,0,0,56.8,80.7,57,EZY,LHBP,LFPG,47
Avion,5,2019,International,BUDAPEST,PARIS-CDG,JOON,49,49,31.6,0,0,18.2,16.3,32,JON,LHBP,LFPG,7
Avion,6,2019,International,BUDAPEST,PARIS-CDG,AIR FRANCE,76,76,52.4,0,0,25.5,17.1,36,AFR,LHBP,LFPG,8
Avion,6,2019,International,BUDAPEST,PARIS-CDG,EASYJET,28,27,18.6,1,3.6,43.1,81.5,73,EZY,LHBP,LFPG,61
Avion,6,2019,International,BUDAPEST,PARIS-CDG,JOON,42,42,29,0,0,31.4,38.1,52,JON,LHBP,LFPG,22
Avion,7,2019,International,BUDAPEST,PARIS-CDG,AIR FRANCE,122,122,87.1,0,0,64.5,16.4,77,AFR,LHBP,LFPG,15
Avion,7,2019,International,BUDAPEST,PARIS-CDG,EASYJET,18,18,12.9,0,0,35.5,61.1,60,EZY,LHBP,LFPG,40
Avion,8,2019,International,BUDAPEST,PARIS-CDG,AIR FRANCE,117,117,87.3,0,0,36.4,6.8,56,AFR,LHBP,LFPG,7
Avion,8,2019,International,BUDAPEST,PARIS-CDG,EASYJET,17,17,12.7,0,0,63.6,82.4,67,EZY,LHBP,LFPG,56
Avion,9,2019,International,BUDAPEST,PARIS-CDG,AIR FRANCE,120,120,80.5,0,0,40.7,9.2,47,AFR,LHBP,LFPG,7
Avion,9,2019,International,BUDAPEST,PARIS-CDG,EASYJET,30,29,19.5,1,3.3,59.3,55.2,41,EZY,LHBP,LFPG,25
Avion,10,2018,Intérieur,CALVI,PARIS-ORLY,AIR CORSICA,19,19,48.72,0,0,100,15.79,51,CCM,LFKC,LFPO,10
Avion,10,2018,Intérieur,CALVI,PARIS-ORLY,AIR FRANCE,21,20,51.28,1,4.76,0,0,,AFR,LFKC,LFPO,1
Avion,11,2018,Intérieur,CALVI,PARIS-ORLY,AIR FRANCE,31,31,100,0,0,0,0,,AFR,LFKC,LFPO,0
Avion,12,2018,Intérieur,CALVI,PARIS-ORLY,AIR FRANCE,31,30,100,1,3.2,100,3.3,119,AFR,LFKC,LFPO,4
Avion,1,2019,Intérieur,CALVI,PARIS-ORLY,AIR FRANCE,30,29,100,1,3.3,0,0,,AFR,LFKC,LFPO,0
Avion,2,2019,Intérieur,CALVI,PARIS-ORLY,AIR FRANCE,28,28,100,0,0,0,0,,AFR,LFKC,LFPO,0
Avion,3,2019,Intérieur,CALVI,PARIS-ORLY,AIR FRANCE,28,28,100,0,0,100,7.1,45,AFR,LFKC,LFPO,4
Avion,4,2019,Intérieur,CALVI,PARIS-ORLY,AIR CORSICA,21,21,44.7,0,0,50,14.3,67,CCM,LFKC,LFPO,12
Avion,4,2019,Intérieur,CALVI,PARIS-ORLY,AIR FRANCE,26,26,55.3,0,0,50,11.5,18,AFR,LFKC,LFPO,3
Avion,5,2019,Intérieur,CALVI,PARIS-ORLY,AIR CORSICA,19,18,39.1,1,5.3,60,16.7,55,CCM,LFKC,LFPO,13
Avion,5,2019,Intérieur,CALVI,PARIS-ORLY,AIR FRANCE,28,28,60.9,0,0,40,7.1,20,AFR,LFKC,LFPO,3
Avion,6,2019,Intérieur,CALVI,PARIS-ORLY,AIR CORSICA,20,20,34.5,0,0,41.7,50,31,CCM,LFKC,LFPO,17
Avion,6,2019,Intérieur,CALVI,PARIS-ORLY,AIR FRANCE,38,38,65.5,0,0,58.3,36.8,38,AFR,LFKC,LFPO,15
Avion,7,2019,Intérieur,CALVI,PARIS-ORLY,AIR CORSICA,27,27,30.3,0,0,33.3,44.4,44,CCM,LFKC,LFPO,23
Avion,7,2019,Intérieur,CALVI,PARIS-ORLY,AIR FRANCE,63,62,69.7,1,1.6,66.7,38.7,38,AFR,LFKC,LFPO,16
Avion,8,2019,Intérieur,CALVI,PARIS-ORLY,AIR CORSICA,31,31,25.6,0,0,36.7,35.5,59,CCM,LFKC,LFPO,22
Avion,8,2019,Intérieur,CALVI,PARIS-ORLY,AIR FRANCE,90,90,74.4,0,0,63.3,21.1,42,AFR,LFKC,LFPO,12
Avion,9,2019,Intérieur,CALVI,PARIS-ORLY,AIR CORSICA,19,19,31.7,0,0,43.8,36.8,40,CCM,LFKC,LFPO,17
Avion,9,2019,Intérieur,CALVI,PARIS-ORLY,AIR FRANCE,41,41,68.3,0,0,56.3,22,31,AFR,LFKC,LFPO,8
Avion,10,2018,International,CASABLANCA,PARIS-CDG,AIR FRANCE,124,124,72.94,0,0,92.31,19.35,35,AFR,GMMN,LFPG,9
Avion,10,2018,International,CASABLANCA,PARIS-CDG,ROYAL AIR MAROC,46,46,27.06,0,0,7.69,4.35,25,RAM,GMMN,LFPG,2
Avion,11,2018,International,CASABLANCA,PARIS-CDG,AIR FRANCE,120,120,77.4,0,0,55.6,8.3,32,AFR,GMMN,LFPG,4
Avion,11,2018,International,CASABLANCA,PARIS-CDG,ROYAL AIR MAROC,35,35,22.6,0,0,44.4,22.9,61,RAM,GMMN,LFPG,15
Avion,12,2018,International,CASABLANCA,PARIS-CDG,AIR FRANCE,124,123,71.5,1,0.8,57.6,15.5,84,AFR,GMMN,LFPG,15
Avion,12,2018,International,CASABLANCA,PARIS-CDG,ROYAL AIR MAROC,49,49,28.5,0,0,42.4,28.6,32,RAM,GMMN,LFPG,10
Avion,1,2019,International,CASABLANCA,PARIS-CDG,AIR FRANCE,114,114,74.5,0,0,68.4,22.8,55,AFR,GMMN,LFPG,14
Avion,1,2019,International,CASABLANCA,PARIS-CDG,ROYAL AIR MAROC,40,39,25.5,1,2.5,31.6,30.8,29,RAM,GMMN,LFPG,12
Avion,2,2019,International,CASABLANCA,PARIS-CDG,AIR FRANCE,111,111,81,0,0,73.9,15.3,53,AFR,GMMN,LFPG,10
Avion,2,2019,International,CASABLANCA,PARIS-CDG,ROYAL AIR MAROC,26,26,19,0,0,26.1,23.1,28,RAM,GMMN,LFPG,7
Avion,3,2019,International,CASABLANCA,PARIS-CDG,AIR FRANCE,123,123,77.9,0,0,73.9,13.8,39,AFR,GMMN,LFPG,7
Avion,3,2019,International,CASABLANCA,PARIS-CDG,ROYAL AIR MAROC,35,35,22.2,0,0,26.1,17.1,40,RAM,GMMN,LFPG,10
Avion,4,2019,International,CASABLANCA,PARIS-CDG,AIR FRANCE,121,120,67,1,0.8,69.7,38.3,40,AFR,GMMN,LFPG,17
Avion,4,2019,International,CASABLANCA,PARIS-CDG,ROYAL AIR MAROC,59,59,33,0,0,30.3,33.9,37,RAM,GMMN,LFPG,15
Avion,5,2019,International,CASABLANCA,PARIS-CDG,AIR FRANCE,94,94,77.7,0,0,79.5,33,36,AFR,GMMN,LFPG,13
Avion,5,2019,International,CASABLANCA,PARIS-CDG,ROYAL AIR MAROC,28,27,22.3,1,3.6,20.5,29.6,31,RAM,GMMN,LFPG,13
Avion,6,2019,International,CASABLANCA,PARIS-CDG,AIR FRANCE,117,117,68.8,0,0,57.6,32.5,43,AFR,GMMN,LFPG,15
Avion,6,2019,International,CASABLANCA,PARIS-CDG,ROYAL AIR MAROC,48,48,28.2,0,0,34.9,47.9,48,RAM,GMMN,LFPG,24
Avion,6,2019,International,CASABLANCA,PARIS-CDG,TUIFLY BELGIUM,5,5,2.9,0,0,7.6,100,66,JAF,GMMN,LFPG,66
Avion,7,2019,International,CASABLANCA,PARIS-CDG,AIR FRANCE,124,122,58.1,2,1.6,53.5,25.4,40,AFR,GMMN,LFPG,12
Avion,7,2019,International,CASABLANCA,PARIS-CDG,ROYAL AIR MAROC,75,74,35.2,1,1.3,29.3,23,31,RAM,GMMN,LFPG,10
Avion,7,2019,International,CASABLANCA,PARIS-CDG,TUIFLY BELGIUM,14,14,6.7,0,0,17.2,71.4,54,JAF,GMMN,LFPG,40
Avion,8,2019,International,CASABLANCA,PARIS-CDG,AIR FRANCE,124,124,53.2,0,0,34.2,33.1,55,AFR,GMMN,LFPG,20
Avion,8,2019,International,CASABLANCA,PARIS-CDG,ROYAL AIR MAROC,90,90,38.6,0,0,52.5,70,48,RAM,GMMN,LFPG,34
Avion,8,2019,International,CASABLANCA,PARIS-CDG,TUIFLY BELGIUM,19,19,8.2,0,0,13.3,84.2,107,JAF,GMMN,LFPG,91
Avion,9,2019,International,CASABLANCA,PARIS-CDG,AIR FRANCE,119,117,68,2,1.7000000000000002,46.3,21.4,35,AFR,GMMN,LFPG,10
Avion,9,2019,International,CASABLANCA,PARIS-CDG,ROYAL AIR MAROC,44,44,25.6,0,0,42.6,52.3,62,RAM,GMMN,LFPG,34
Avion,9,2019,International,CASABLANCA,PARIS-CDG,TUIFLY BELGIUM,11,11,6.4,0,0,11.1,54.6,39,JAF,GMMN,LFPG,26
Avion,10,2018,International,CASABLANCA,PARIS-ORLY,ROYAL AIR MAROC,138,138,75.82,0,0,73.47,26.09,34,RAM,GMMN,LFPO,12
Avion,10,2018,International,CASABLANCA,PARIS-ORLY,TRANSAVIA FRANCE,22,22,12.09,0,0,10.2,22.73,37,TVF,GMMN,LFPO,9
Avion,10,2018,International,CASABLANCA,PARIS-ORLY,TUIFLY BELGIUM,22,22,12.09,0,0,16.33,36.36,35,JAF,GMMN,LFPO,17
Avion,11,2018,International,CASABLANCA,PARIS-ORLY,ROYAL AIR MAROC,124,124,74.3,0,0,81.3,31.5,35,RAM,GMMN,LFPO,13
Avion,11,2018,International,CASABLANCA,PARIS-ORLY,TRANSAVIA FRANCE,22,22,13.2,0,0,4.2,9.1,35,TVF,GMMN,LFPO,4
Avion,11,2018,International,CASABLANCA,PARIS-ORLY,TUIFLY BELGIUM,24,21,12.6,3,12.5,14.6,33.3,21,JAF,GMMN,LFPO,11
Avion,12,2018,International,CASABLANCA,PARIS-ORLY,ROYAL AIR MAROC,166,166,79.4,0,0,92.9,31.3,44,RAM,GMMN,LFPO,16
Avion,12,2018,International,CASABLANCA,PARIS-ORLY,TRANSAVIA FRANCE,20,20,9.6,0,0,3.6,10,64,TVF,GMMN,LFPO,8
Avion,12,2018,International,CASABLANCA,PARIS-ORLY,TUIFLY BELGIUM,25,23,11,2,8,3.6,8.7,35,JAF,GMMN,LFPO,7
Avion,1,2019,International,CASABLANCA,PARIS-ORLY,ROYAL AIR MAROC,153,150,76.1,3,2,84.6,51.3,40,RAM,GMMN,LFPO,23
Avion,1,2019,International,CASABLANCA,PARIS-ORLY,TRANSAVIA FRANCE,23,23,11.7,0,0,5.5,21.7,38,TVF,GMMN,LFPO,9
Avion,1,2019,International,CASABLANCA,PARIS-ORLY,TUIFLY BELGIUM,29,24,12.2,5,17.2,9.9,37.5,59,JAF,GMMN,LFPO,26
Avion,2,2019,International,CASABLANCA,PARIS-ORLY,ROYAL AIR MAROC,129,129,74.1,0,0,65.7,17.8,35,RAM,GMMN,LFPO,9
Avion,2,2019,International,CASABLANCA,PARIS-ORLY,TRANSAVIA FRANCE,21,21,12.1,0,0,8.6,14.3,26,TVF,GMMN,LFPO,5
Avion,2,2019,International,CASABLANCA,PARIS-ORLY,TUIFLY BELGIUM,26,24,13.8,2,7.7,25.7,37.5,42,JAF,GMMN,LFPO,19
Avion,3,2019,International,CASABLANCA,PARIS-ORLY,ROYAL AIR MAROC,145,144,72.4,1,0.7,75.4,31.9,34,RAM,GMMN,LFPO,13
Avion,3,2019,International,CASABLANCA,PARIS-ORLY,TRANSAVIA FRANCE,28,28,14.1,0,0,3.3,7.1,27,TVF,GMMN,LFPO,4
Avion,3,2019,International,CASABLANCA,PARIS-ORLY,TUIFLY BELGIUM,28,27,13.6,1,3.6,21.3,48.2,50,JAF,GMMN,LFPO,27
Avion,4,2019,International,CASABLANCA,PARIS-ORLY,ROYAL AIR MAROC,170,170,78.3,0,0,73.3,43.5,36,RAM,GMMN,LFPO,18
Avion,4,2019,International,CASABLANCA,PARIS-ORLY,TRANSAVIA FRANCE,22,22,10.1,0,0,6.9,31.8,37,TVF,GMMN,LFPO,14
Avion,4,2019,International,CASABLANCA,PARIS-ORLY,TUIFLY BELGIUM,25,25,11.5,0,0,19.8,80,30,JAF,GMMN,LFPO,26
Avion,5,2019,International,CASABLANCA,PARIS-ORLY,ROYAL AIR MAROC,129,127,79.9,2,1.6,77.3,45.7,33,RAM,GMMN,LFPO,18
Avion,5,2019,International,CASABLANCA,PARIS-ORLY,TRANSAVIA FRANCE,10,10,6.3,0,0,5.3,40,52,TVF,GMMN,LFPO,22
Avion,5,2019,International,CASABLANCA,PARIS-ORLY,TUIFLY BELGIUM,22,22,13.8,0,0,17.3,59.1,70,JAF,GMMN,LFPO,45
Avion,6,2019,International,CASABLANCA,PARIS-ORLY,ROYAL AIR MAROC,154,152,78.4,2,1.3,76,37.5,46,RAM,GMMN,LFPO,20
Avion,6,2019,International,CASABLANCA,PARIS-ORLY,TRANSAVIA FRANCE,21,21,10.8,0,0,8,28.6,36,TVF,GMMN,LFPO,13
Avion,6,2019,International,CASABLANCA,PARIS-ORLY,TUIFLY BELGIUM,21,21,10.8,0,0,16,57.1,30,JAF,GMMN,LFPO,19
